acousticness,analysis_url,danceability,duration_ms,energy,spotify_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,track_name,class
0.000138,https://api.spotify.com/v1/audio-analysis/73Hh7xuXyKdBChmavyFz0b,0.463,162766,0.89,73Hh7xuXyKdBChmavyFz0b,0.581,1,0.394,-6.099,0,0.0391,125.156,4,0.501,Fresh,Nighttime,6.0
0.227,https://api.spotify.com/v1/audio-analysis/6oToGY0yfiDHiL13kOvZyr,0.601,192364,0.645,6oToGY0yfiDHiL13kOvZyr,0.271,4,0.0837,-8.512,1,0.0318,124.996,4,0.102,Mishegas,Tonight,6.0
0.00022,https://api.spotify.com/v1/audio-analysis/0nEiGzZ4KvcrAkibCNeFKF,0.365,210465,0.941,0nEiGzZ4KvcrAkibCNeFKF,0.00856,4,0.571,-6.59,1,0.171,116.868,4,0.231,Bodysnatcher,Take Me To Hell,8.0
0.00112,https://api.spotify.com/v1/audio-analysis/1mQaehT2IA8PAb6drI1RNB,0.494,225026,0.916,1mQaehT2IA8PAb6drI1RNB,4.43e-06,1,0.0996,-4.734,0,0.233,89.468,4,0.433,Fire From The Gods,Right Now,10.0
0.387,https://api.spotify.com/v1/audio-analysis/6XdoXYgBkv1FYwFCAz44kI,0.411,206638,0.512,6XdoXYgBkv1FYwFCAz44kI,0.0,9,0.0676,-7.491,1,0.027,83.399,4,0.0544,Corey Harper,On the Run,0.0
0.0946,https://api.spotify.com/v1/audio-analysis/1rRXU8XXqTyaTpdp6hJu8z,0.567,344507,0.864,1rRXU8XXqTyaTpdp6hJu8z,1.42e-05,0,0.451,-6.252,1,0.0556,115.937,4,0.484,Thornetta Davis,I Believe (Everything Gonna Be Alright),2.0
0.88,https://api.spotify.com/v1/audio-analysis/1PpbrbgsXRXeKw1GnZMEv7,0.512,246440,0.212,1PpbrbgsXRXeKw1GnZMEv7,0.00573,7,0.115,-21.426,1,0.0483,117.756,3,0.51,Don Williams,I Believe In You,4.0
0.0431,https://api.spotify.com/v1/audio-analysis/0ElIvLpQpbqZTZs98O4Q1V,0.482,224293,0.948,0ElIvLpQpbqZTZs98O4Q1V,0.369,9,0.252,-3.389,1,0.179,172.674,4,0.644,The Rolling Stones,Scarlet,10.0
0.241,https://api.spotify.com/v1/audio-analysis/3xLwt9Ggbko1G8rOnY5CWV,0.763,145162,0.673,3xLwt9Ggbko1G8rOnY5CWV,2.14e-06,5,0.471,-7.383,0,0.0578,133.075,4,0.63,Ron Gallo,A PLATE IN MY HONOR,9.0
0.241,https://api.spotify.com/v1/audio-analysis/3xLwt9Ggbko1G8rOnY5CWV,0.763,145162,0.673,3xLwt9Ggbko1G8rOnY5CWV,2.14e-06,5,0.471,-7.383,0,0.0578,133.075,4,0.63,Ron Gallo,A PLATE IN MY HONOR,6.0
0.241,https://api.spotify.com/v1/audio-analysis/3xLwt9Ggbko1G8rOnY5CWV,0.763,145162,0.673,3xLwt9Ggbko1G8rOnY5CWV,2.14e-06,5,0.471,-7.383,0,0.0578,133.075,4,0.63,Ron Gallo,A PLATE IN MY HONOR,9.0
0.241,https://api.spotify.com/v1/audio-analysis/3xLwt9Ggbko1G8rOnY5CWV,0.763,145162,0.673,3xLwt9Ggbko1G8rOnY5CWV,2.14e-06,5,0.471,-7.383,0,0.0578,133.075,4,0.63,Ron Gallo,A PLATE IN MY HONOR,6.0
0.97,https://api.spotify.com/v1/audio-analysis/4SAbUosqGHdqqHCsFTVLt8,0.81,186854,0.334,4SAbUosqGHdqqHCsFTVLt8,0.918,5,0.0996,-10.62,0,0.0773,100.275,4,0.635,One String Sam,My Baby Ooo,2.0
0.209,https://api.spotify.com/v1/audio-analysis/0eVz3hV2xOXdneGpnWDFpb,0.534,270918,0.536,0eVz3hV2xOXdneGpnWDFpb,0.835,7,0.113,-7.682,1,0.0244,98.018,4,0.427,Slowdive,Sugar for the Pill,10.0
0.209,https://api.spotify.com/v1/audio-analysis/0eVz3hV2xOXdneGpnWDFpb,0.534,270918,0.536,0eVz3hV2xOXdneGpnWDFpb,0.835,7,0.113,-7.682,1,0.0244,98.018,4,0.427,Slowdive,Sugar for the Pill,6.0
0.209,https://api.spotify.com/v1/audio-analysis/0eVz3hV2xOXdneGpnWDFpb,0.534,270918,0.536,0eVz3hV2xOXdneGpnWDFpb,0.835,7,0.113,-7.682,1,0.0244,98.018,4,0.427,Slowdive,Sugar for the Pill,10.0
0.209,https://api.spotify.com/v1/audio-analysis/0eVz3hV2xOXdneGpnWDFpb,0.534,270918,0.536,0eVz3hV2xOXdneGpnWDFpb,0.835,7,0.113,-7.682,1,0.0244,98.018,4,0.427,Slowdive,Sugar for the Pill,6.0
0.466,https://api.spotify.com/v1/audio-analysis/3LlRMauta57oKZOxkXaYqu,0.389,300707,0.278,3LlRMauta57oKZOxkXaYqu,0.00528,7,0.102,-8.454,0,0.0318,153.25,3,0.0625,Hozier,Shrike,9.0
0.000563,https://api.spotify.com/v1/audio-analysis/2J1ept19NhWTBBaYB2lNZm,0.427,193824,0.964,2J1ept19NhWTBBaYB2lNZm,0.0,11,0.278,-4.715,0,0.103,144.992,4,0.274,Promise,Where Do I Go,8.0
0.0209,https://api.spotify.com/v1/audio-analysis/0osvOdeD3YXZiWkT8MKolJ,0.749,153865,0.674,0osvOdeD3YXZiWkT8MKolJ,0.0,10,0.169,-5.128,0,0.0366,123.055,4,0.711,Jason Derulo,Lifestyle (feat. Adam Levine),9.0
0.046,https://api.spotify.com/v1/audio-analysis/5jC0WEuk3NQlWoh91CDwOS,0.663,216013,0.903,5jC0WEuk3NQlWoh91CDwOS,0.0078,11,0.121,-4.599,1,0.117,115.936,4,0.486,INXS,What You Need,10.0
7.02e-05,https://api.spotify.com/v1/audio-analysis/01SLU6jHM9uzY6upyP4DnB,0.446,183583,0.935,01SLU6jHM9uzY6upyP4DnB,0.000745,8,0.121,-4.677,1,0.0357,136.06,4,0.614,Muskets,17 Years,10.0
0.0886,https://api.spotify.com/v1/audio-analysis/7hcYAIyiOVdmRhpGtSJRTP,0.76,186261,0.605,7hcYAIyiOVdmRhpGtSJRTP,2.09e-06,9,0.157,-8.119,1,0.0984,114.996,4,0.371,R3HAB,Close To You (with Andy Grammer),9.0
0.642,https://api.spotify.com/v1/audio-analysis/1eeEAT7hXkGccQadyAMRop,0.671,361960,0.928,1eeEAT7hXkGccQadyAMRop,0.417,8,0.505,-11.016,0,0.0364,135.159,3,0.845,Udit Narayan,Aaye Ho Meri Zindagi Mein - Male Version,3.0
0.817,https://api.spotify.com/v1/audio-analysis/08fCQUvbymnhlPd47csmRa,0.466,322760,0.463,08fCQUvbymnhlPd47csmRa,2.57e-05,8,0.16,-11.904,1,0.0334,82.038,4,0.537,S. P. Balasubrahmanyam,Dil Deewana - Male Vocals,3.0
0.00331,https://api.spotify.com/v1/audio-analysis/01pR1krOFbSYfTbSaxYHq0,0.642,221082,0.843,01pR1krOFbSYfTbSaxYHq0,9.37e-06,11,0.0969,-5.685,1,0.0502,121.998,4,0.765,Alien Ant Farm,Everything She Wants,10.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,10.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,1.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,6.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,10.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,1.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,6.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,10.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,1.0
0.0243,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,0.639,238853,0.715,04caEZhAsQKnWqKsMwk9ud,0.000552,6,0.619,-8.954,0,0.0392,128.072,4,0.813,Foals,My Number,6.0
3.23e-06,https://api.spotify.com/v1/audio-analysis/5cvinnQN9svZsG3xMIxfJS,0.378,200405,0.724,5cvinnQN9svZsG3xMIxfJS,0.247,1,0.172,-6.706,0,0.0499,102.996,4,0.603,Asylums,The Distance Between Left And Right,10.0
3.23e-06,https://api.spotify.com/v1/audio-analysis/5cvinnQN9svZsG3xMIxfJS,0.378,200405,0.724,5cvinnQN9svZsG3xMIxfJS,0.247,1,0.172,-6.706,0,0.0499,102.996,4,0.603,Asylums,The Distance Between Left And Right,6.0
3.23e-06,https://api.spotify.com/v1/audio-analysis/5cvinnQN9svZsG3xMIxfJS,0.378,200405,0.724,5cvinnQN9svZsG3xMIxfJS,0.247,1,0.172,-6.706,0,0.0499,102.996,4,0.603,Asylums,The Distance Between Left And Right,10.0
3.23e-06,https://api.spotify.com/v1/audio-analysis/5cvinnQN9svZsG3xMIxfJS,0.378,200405,0.724,5cvinnQN9svZsG3xMIxfJS,0.247,1,0.172,-6.706,0,0.0499,102.996,4,0.603,Asylums,The Distance Between Left And Right,6.0
0.938,https://api.spotify.com/v1/audio-analysis/7aCO33Cnj6wLZx31KLfSs3,0.539,233375,0.297,7aCO33Cnj6wLZx31KLfSs3,0.915,0,0.161,-14.454,0,0.0289,75.128,4,0.358,Hara Noda,Catcher,7.0
0.0871,https://api.spotify.com/v1/audio-analysis/5c67f9LEEEyyTdvxNSbmSJ,0.919,134667,0.485,5c67f9LEEEyyTdvxNSbmSJ,0.0,1,0.0742,-5.062,1,0.241,89.976,4,0.33,Tay Money,PBJ,5.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,1.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,10.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,6.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,1.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,10.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,6.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,1.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,10.0
0.195,https://api.spotify.com/v1/audio-analysis/6gCdeGEhXZbAracd6B977r,0.456,255880,0.754,6gCdeGEhXZbAracd6B977r,0.485,6,0.292,-3.875,0,0.0298,109.825,4,0.521,Parquet Courts,Human Performance,6.0
0.566,https://api.spotify.com/v1/audio-analysis/40RpxZKx3o3LwtDw1TeEEn,0.582,154032,0.636,40RpxZKx3o3LwtDw1TeEEn,0.0,9,0.106,-5.851,1,0.118,114.603,3,0.272,3Breezy,Message To Her,5.0
0.0213,https://api.spotify.com/v1/audio-analysis/5LbZrfWzafeYlwzbHtpAqD,0.704,166000,0.726,5LbZrfWzafeYlwzbHtpAqD,0.455,0,0.31,-9.888,0,0.0561,130.052,4,0.394,Shygirl,BB,6.0
0.0372,https://api.spotify.com/v1/audio-analysis/6smAAP2VbkF0DjtS5LGKJP,0.374,235815,0.692,6smAAP2VbkF0DjtS5LGKJP,0.242,8,0.109,-6.157,1,0.0416,104.692,3,0.716,Albert Cummings,Red Rooster,2.0
0.000302,https://api.spotify.com/v1/audio-analysis/3oxADKwqZ04fNO9diMkBPA,0.305,156196,0.962,3oxADKwqZ04fNO9diMkBPA,0.00421,4,0.308,-5.381,0,0.225,77.434,4,0.114,ten56.,Diazepam,8.0
0.0866,https://api.spotify.com/v1/audio-analysis/7o2CTH4ctstm8TNelqjb51,0.454,354520,0.91,7o2CTH4ctstm8TNelqjb51,0.0996,6,0.116,-7.766,1,0.0448,125.116,4,0.629,Guns N' Roses,Sweet Child O' Mine,10.0
0.015,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,0.548,261933,0.691,4KfSdst7rW39C0sfhArdrz,0.106,4,0.144,-13.553,0,0.0369,137.145,4,0.667,Heart,Barracuda,10.0
0.728,https://api.spotify.com/v1/audio-analysis/2xdg9F0iwnupD9LMowLl8I,0.667,174857,0.659,2xdg9F0iwnupD9LMowLl8I,0.249,4,0.141,-10.264,0,0.04,139.947,4,0.826,"Astronauts, etc.",Cherry Plum,1.0
0.728,https://api.spotify.com/v1/audio-analysis/2xdg9F0iwnupD9LMowLl8I,0.667,174857,0.659,2xdg9F0iwnupD9LMowLl8I,0.249,4,0.141,-10.264,0,0.04,139.947,4,0.826,"Astronauts, etc.",Cherry Plum,6.0
0.728,https://api.spotify.com/v1/audio-analysis/2xdg9F0iwnupD9LMowLl8I,0.667,174857,0.659,2xdg9F0iwnupD9LMowLl8I,0.249,4,0.141,-10.264,0,0.04,139.947,4,0.826,"Astronauts, etc.",Cherry Plum,1.0
0.728,https://api.spotify.com/v1/audio-analysis/2xdg9F0iwnupD9LMowLl8I,0.667,174857,0.659,2xdg9F0iwnupD9LMowLl8I,0.249,4,0.141,-10.264,0,0.04,139.947,4,0.826,"Astronauts, etc.",Cherry Plum,6.0
0.0212,https://api.spotify.com/v1/audio-analysis/41vqauGwLJbOVPaUYh95LX,0.701,297587,0.865,41vqauGwLJbOVPaUYh95LX,0.0,7,0.0956,-3.629,1,0.0283,102.998,4,0.88,Kid Rock,All Summer Long,9.0
1.67e-05,https://api.spotify.com/v1/audio-analysis/29b2h29UnjjL8jGrDIfEsU,0.189,215947,0.878,29b2h29UnjjL8jGrDIfEsU,0.00126,11,0.13,-6.256,0,0.153,170.045,4,0.379,Through Fire,Listen To Your Heart,10.0
0.0233,https://api.spotify.com/v1/audio-analysis/3lfmqF0ULXRHlWxBeaHo3t,0.704,169413,0.809,3lfmqF0ULXRHlWxBeaHo3t,0.0,4,0.0596,-3.045,1,0.0321,131.952,4,0.962,The Offspring,Hit That,10.0
0.945,https://api.spotify.com/v1/audio-analysis/2yiISACbYnL2hApy1ffKKs,0.327,167122,0.145,2yiISACbYnL2hApy1ffKKs,0.884,5,0.091,-20.443,1,0.0397,178.966,1,0.136,Erroll Garner,Misty - Remastered 2020,7.0
0.00309,https://api.spotify.com/v1/audio-analysis/45wrle3GrO10wrjZyD8hpc,0.471,183720,0.802,45wrle3GrO10wrjZyD8hpc,0.0,4,0.361,-5.037,0,0.0642,82.332,4,0.406,You Me At Six,Night People,10.0
0.000817,https://api.spotify.com/v1/audio-analysis/16ftX8s2IjqpHegioLdq2F,0.55,358547,0.591,16ftX8s2IjqpHegioLdq2F,0.568,2,0.213,-12.19,1,0.0466,134.972,4,0.285,Lake Of Tears,Lost in a Moment,8.0
0.0694,https://api.spotify.com/v1/audio-analysis/6XUHsYE38CEbYunT983O9G,0.531,248173,0.818,6XUHsYE38CEbYunT983O9G,0.0096,2,0.263,-5.358,1,0.0452,90.767,4,0.471,Supertramp,Give A Little Bit,10.0
0.0362,https://api.spotify.com/v1/audio-analysis/4Ig4lqvambqo9NPYoDklJe,0.467,298080,0.814,4Ig4lqvambqo9NPYoDklJe,0.17,8,0.147,-4.917,0,0.0338,126.014,4,0.321,Alcest,La nuit marche avec moi,6.0
0.0362,https://api.spotify.com/v1/audio-analysis/4Ig4lqvambqo9NPYoDklJe,0.467,298080,0.814,4Ig4lqvambqo9NPYoDklJe,0.17,8,0.147,-4.917,0,0.0338,126.014,4,0.321,Alcest,La nuit marche avec moi,10.0
0.0362,https://api.spotify.com/v1/audio-analysis/4Ig4lqvambqo9NPYoDklJe,0.467,298080,0.814,4Ig4lqvambqo9NPYoDklJe,0.17,8,0.147,-4.917,0,0.0338,126.014,4,0.321,Alcest,La nuit marche avec moi,6.0
0.0362,https://api.spotify.com/v1/audio-analysis/4Ig4lqvambqo9NPYoDklJe,0.467,298080,0.814,4Ig4lqvambqo9NPYoDklJe,0.17,8,0.147,-4.917,0,0.0338,126.014,4,0.321,Alcest,La nuit marche avec moi,10.0
0.914,https://api.spotify.com/v1/audio-analysis/7xQg5QTx8eiQnsxEnfynPh,0.44,234383,0.269,7xQg5QTx8eiQnsxEnfynPh,0.261,5,0.132,-10.769,1,0.0262,103.877,3,0.138,Lord Huron,I Lied (with Allison Ponthier),6.0
0.914,https://api.spotify.com/v1/audio-analysis/7xQg5QTx8eiQnsxEnfynPh,0.44,234383,0.269,7xQg5QTx8eiQnsxEnfynPh,0.261,5,0.132,-10.769,1,0.0262,103.877,3,0.138,Lord Huron,I Lied (with Allison Ponthier),1.0
0.914,https://api.spotify.com/v1/audio-analysis/7xQg5QTx8eiQnsxEnfynPh,0.44,234383,0.269,7xQg5QTx8eiQnsxEnfynPh,0.261,5,0.132,-10.769,1,0.0262,103.877,3,0.138,Lord Huron,I Lied (with Allison Ponthier),6.0
0.914,https://api.spotify.com/v1/audio-analysis/7xQg5QTx8eiQnsxEnfynPh,0.44,234383,0.269,7xQg5QTx8eiQnsxEnfynPh,0.261,5,0.132,-10.769,1,0.0262,103.877,3,0.138,Lord Huron,I Lied (with Allison Ponthier),1.0
0.00312,https://api.spotify.com/v1/audio-analysis/44go3ZmDNtKdfCc15IseAx,0.467,160667,0.849,44go3ZmDNtKdfCc15IseAx,0.045,5,0.119,-4.646,1,0.171,120.229,4,0.764,System Of A Down,Shame,10.0
1.17e-05,https://api.spotify.com/v1/audio-analysis/29TkftW6iwRjkmQFSpxErB,0.259,224956,0.976,29TkftW6iwRjkmQFSpxErB,0.0355,11,0.2,-4.654,0,0.1,149.351,4,0.283,The Vintage Caravan,Whispers,10.0
1.17e-05,https://api.spotify.com/v1/audio-analysis/29TkftW6iwRjkmQFSpxErB,0.259,224956,0.976,29TkftW6iwRjkmQFSpxErB,0.0355,11,0.2,-4.654,0,0.1,149.351,4,0.283,The Vintage Caravan,Whispers,8.0
1.17e-05,https://api.spotify.com/v1/audio-analysis/29TkftW6iwRjkmQFSpxErB,0.259,224956,0.976,29TkftW6iwRjkmQFSpxErB,0.0355,11,0.2,-4.654,0,0.1,149.351,4,0.283,The Vintage Caravan,Whispers,10.0
1.17e-05,https://api.spotify.com/v1/audio-analysis/29TkftW6iwRjkmQFSpxErB,0.259,224956,0.976,29TkftW6iwRjkmQFSpxErB,0.0355,11,0.2,-4.654,0,0.1,149.351,4,0.283,The Vintage Caravan,Whispers,8.0
0.23,https://api.spotify.com/v1/audio-analysis/403vzOZN0tETDpvFipkNIL,0.631,247493,0.792,403vzOZN0tETDpvFipkNIL,0.000317,0,0.0756,-4.364,0,0.0427,82.901,4,0.462,Andrew Bird,Sisyphus,1.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,6.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,10.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,1.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,6.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,10.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,1.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,6.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,10.0
0.0368,https://api.spotify.com/v1/audio-analysis/6y20BV5L33R8YXM0YuI38N,0.509,278747,0.584,6y20BV5L33R8YXM0YuI38N,9.96e-05,0,0.384,-4.907,1,0.057,170.411,4,0.685,Queens of the Stone Age,No One Knows,1.0
0.00434,https://api.spotify.com/v1/audio-analysis/4tdgjFQSFO0KLBcOhuhUn7,0.685,224667,0.898,4tdgjFQSFO0KLBcOhuhUn7,0.817,10,0.0708,-2.719,0,0.041,126.964,4,0.694,Simian Mobile Disco,Hustler,1.0
0.00434,https://api.spotify.com/v1/audio-analysis/4tdgjFQSFO0KLBcOhuhUn7,0.685,224667,0.898,4tdgjFQSFO0KLBcOhuhUn7,0.817,10,0.0708,-2.719,0,0.041,126.964,4,0.694,Simian Mobile Disco,Hustler,6.0
0.00434,https://api.spotify.com/v1/audio-analysis/4tdgjFQSFO0KLBcOhuhUn7,0.685,224667,0.898,4tdgjFQSFO0KLBcOhuhUn7,0.817,10,0.0708,-2.719,0,0.041,126.964,4,0.694,Simian Mobile Disco,Hustler,1.0
0.00434,https://api.spotify.com/v1/audio-analysis/4tdgjFQSFO0KLBcOhuhUn7,0.685,224667,0.898,4tdgjFQSFO0KLBcOhuhUn7,0.817,10,0.0708,-2.719,0,0.041,126.964,4,0.694,Simian Mobile Disco,Hustler,6.0
0.788,https://api.spotify.com/v1/audio-analysis/2FbPOBRlg3s36jfEC2vAGj,0.482,275687,0.255,2FbPOBRlg3s36jfEC2vAGj,0.017,1,0.17,-12.156,1,0.0339,87.309,4,0.382,David Miner,Silver Valley,1.0
0.00301,https://api.spotify.com/v1/audio-analysis/20Nj5d5LxOcja9a8JlU6Yi,0.69,159928,0.908,20Nj5d5LxOcja9a8JlU6Yi,0.0056,2,0.165,-3.588,0,0.0399,123.982,4,0.397,Dennis Lloyd,Alien,9.0
0.368,https://api.spotify.com/v1/audio-analysis/3mrrWFfuesBi5fswdz1Xxf,0.681,334493,0.778,3mrrWFfuesBi5fswdz1Xxf,0.0034,7,0.331,-7.566,1,0.0589,138.718,4,0.866,B.B. King,So Excited,2.0
0.00617,https://api.spotify.com/v1/audio-analysis/2RrawHSs3Aox4OvA3Rw5FZ,0.583,171480,0.549,2RrawHSs3Aox4OvA3Rw5FZ,0.0532,0,0.143,-9.115,1,0.0353,104.869,3,0.341,Swifta Beater,Food Move,5.0
0.322,https://api.spotify.com/v1/audio-analysis/0evxHcyCVN4f88IDipmvge,0.845,221217,0.518,0evxHcyCVN4f88IDipmvge,0.0637,6,0.101,-8.92,1,0.333,115.057,4,0.23,Suray Sertin,Super Good Times,1.0
0.322,https://api.spotify.com/v1/audio-analysis/0evxHcyCVN4f88IDipmvge,0.845,221217,0.518,0evxHcyCVN4f88IDipmvge,0.0637,6,0.101,-8.92,1,0.333,115.057,4,0.23,Suray Sertin,Super Good Times,6.0
0.322,https://api.spotify.com/v1/audio-analysis/0evxHcyCVN4f88IDipmvge,0.845,221217,0.518,0evxHcyCVN4f88IDipmvge,0.0637,6,0.101,-8.92,1,0.333,115.057,4,0.23,Suray Sertin,Super Good Times,1.0
0.322,https://api.spotify.com/v1/audio-analysis/0evxHcyCVN4f88IDipmvge,0.845,221217,0.518,0evxHcyCVN4f88IDipmvge,0.0637,6,0.101,-8.92,1,0.333,115.057,4,0.23,Suray Sertin,Super Good Times,6.0
0.859,https://api.spotify.com/v1/audio-analysis/6Bcsu35LlV2YyUSa1X7Cpf,0.392,272000,0.178,6Bcsu35LlV2YyUSa1X7Cpf,0.00453,2,0.117,-12.016,1,0.0318,123.137,4,0.178,Run River North,Mr. Brightside,0.0
0.859,https://api.spotify.com/v1/audio-analysis/6Bcsu35LlV2YyUSa1X7Cpf,0.392,272000,0.178,6Bcsu35LlV2YyUSa1X7Cpf,0.00453,2,0.117,-12.016,1,0.0318,123.137,4,0.178,Run River North,Mr. Brightside,10.0
0.859,https://api.spotify.com/v1/audio-analysis/6Bcsu35LlV2YyUSa1X7Cpf,0.392,272000,0.178,6Bcsu35LlV2YyUSa1X7Cpf,0.00453,2,0.117,-12.016,1,0.0318,123.137,4,0.178,Run River North,Mr. Brightside,0.0
0.859,https://api.spotify.com/v1/audio-analysis/6Bcsu35LlV2YyUSa1X7Cpf,0.392,272000,0.178,6Bcsu35LlV2YyUSa1X7Cpf,0.00453,2,0.117,-12.016,1,0.0318,123.137,4,0.178,Run River North,Mr. Brightside,10.0
0.593,https://api.spotify.com/v1/audio-analysis/0Uy3QQreDK5rkMn36leRn2,0.598,300800,0.324,0Uy3QQreDK5rkMn36leRn2,0.00526,5,0.106,-12.553,1,0.0309,80.231,4,0.376,Counting Crows,Perfect Blue Buildings,10.0
