acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,class
0.402,0.543,279440,0.944,0.000564,6,0.0373,-7.495,1,0.0543,101.174,4,0.735,10.0
0.76,0.472,298370,0.534,0.0861,2,0.0893,-10.742,0,0.0342,184.014,1,0.383,0.0
0.419,0.572,296013,0.628,0.887,11,0.235,-9.711,0,0.0397,119.989,4,0.0359,6.0
0.273,0.754,287440,0.366,9.04e-05,8,0.106,-10.07,1,0.0312,91.147,4,0.469,10.0
2.38e-05,0.36,281386,0.981,0.613,11,0.0894,-4.787,0,0.0908,88.036,4,0.157,8.0
0.925,0.528,89143,0.304,0.362,2,0.435,-15.093,1,0.123,140.197,4,0.657,6.0
0.000384,0.484,222208,0.872,0.000672,1,0.148,-5.586,1,0.0559,150.027,4,0.347,10.0
0.514,0.354,203616,0.523,2.66e-05,10,0.139,-5.938,1,0.0269,176.688,3,0.179,2.0
0.514,0.354,203616,0.523,2.66e-05,10,0.139,-5.938,1,0.0269,176.688,3,0.179,10.0
0.514,0.354,203616,0.523,2.66e-05,10,0.139,-5.938,1,0.0269,176.688,3,0.179,2.0
0.514,0.354,203616,0.523,2.66e-05,10,0.139,-5.938,1,0.0269,176.688,3,0.179,10.0
0.000775,0.672,179640,0.949,0.0478,2,0.101,-4.126,1,0.0635,154.032,4,0.537,5.0
0.00966,0.639,137297,0.684,0.0,2,0.194,-5.619,1,0.0353,88.05,4,0.465,10.0
0.273,0.491,224507,0.493,0.0,2,0.221,-5.62,1,0.03,123.698,4,0.226,9.0
0.403,0.403,345787,0.272,0.17,2,0.0806,-13.492,1,0.0325,130.872,4,0.105,10.0
1.28e-05,0.293,199077,0.917,0.238,9,0.435,-6.104,1,0.074,180.146,4,0.504,1.0
0.711,0.57,219160,0.347,0.0,11,0.11,-6.649,0,0.0358,74.054,4,0.43,9.0
0.0234,0.302,316000,0.686,0.00013,9,0.28,-5.655,1,0.0496,150.432,4,0.489,10.0
0.0234,0.302,316000,0.686,0.00013,9,0.28,-5.655,1,0.0496,150.432,4,0.489,8.0
0.0234,0.302,316000,0.686,0.00013,9,0.28,-5.655,1,0.0496,150.432,4,0.489,10.0
0.0234,0.302,316000,0.686,0.00013,9,0.28,-5.655,1,0.0496,150.432,4,0.489,8.0
0.000451,0.434,223163,0.926,0.014,2,0.0895,-7.418,1,0.0556,156.977,4,0.545,6.0
0.000451,0.434,223163,0.926,0.014,2,0.0895,-7.418,1,0.0556,156.977,4,0.545,10.0
0.000451,0.434,223163,0.926,0.014,2,0.0895,-7.418,1,0.0556,156.977,4,0.545,6.0
0.000451,0.434,223163,0.926,0.014,2,0.0895,-7.418,1,0.0556,156.977,4,0.545,10.0
0.00354,0.573,270202,0.466,0.459,7,0.111,-7.369,0,0.0253,78.661,4,0.402,6.0
0.00135,0.489,215827,0.769,0.56,5,0.0727,-3.524,1,0.038,128.985,4,0.637,10.0
0.00135,0.489,215827,0.769,0.56,5,0.0727,-3.524,1,0.038,128.985,4,0.637,6.0
0.00135,0.489,215827,0.769,0.56,5,0.0727,-3.524,1,0.038,128.985,4,0.637,10.0
0.00135,0.489,215827,0.769,0.56,5,0.0727,-3.524,1,0.038,128.985,4,0.637,6.0
6.07e-05,0.469,296973,0.943,0.00547,2,0.0717,-4.196,1,0.102,134.031,4,0.358,10.0
0.00862,0.373,164610,0.814,0.00246,7,0.317,-8.504,1,0.126,176.111,4,0.264,6.0
0.436,0.492,170160,0.574,0.0,0,0.482,-11.036,1,0.0514,136.094,4,0.777,2.0
7.67e-05,0.379,199863,0.966,0.565,9,0.357,-2.59,0,0.169,166.153,4,0.478,10.0
7.67e-05,0.379,199863,0.966,0.565,9,0.357,-2.59,0,0.169,166.153,4,0.478,1.0
7.67e-05,0.379,199863,0.966,0.565,9,0.357,-2.59,0,0.169,166.153,4,0.478,10.0
7.67e-05,0.379,199863,0.966,0.565,9,0.357,-2.59,0,0.169,166.153,4,0.478,1.0
0.208,0.49,277261,0.564,0.00012,5,0.152,-9.201,1,0.0295,149.87,4,0.857,1.0
0.208,0.49,277261,0.564,0.00012,5,0.152,-9.201,1,0.0295,149.87,4,0.857,6.0
0.208,0.49,277261,0.564,0.00012,5,0.152,-9.201,1,0.0295,149.87,4,0.857,1.0
0.208,0.49,277261,0.564,0.00012,5,0.152,-9.201,1,0.0295,149.87,4,0.857,6.0
0.31,0.77,208559,0.563,0.849,11,0.124,-8.999,1,0.0934,95.286,4,0.944,6.0
0.477,0.541,202922,0.491,0.000816,5,0.102,-8.747,0,0.0263,76.99,4,0.274,6.0
0.22,0.423,229733,0.442,0.0,2,0.139,-9.499,1,0.0268,144.556,4,0.296,10.0
0.0116,0.224,210573,0.889,8.74e-05,5,0.411,-6.345,1,0.0672,134.936,4,0.34,6.0
0.0116,0.224,210573,0.889,8.74e-05,5,0.411,-6.345,1,0.0672,134.936,4,0.34,1.0
0.0116,0.224,210573,0.889,8.74e-05,5,0.411,-6.345,1,0.0672,134.936,4,0.34,6.0
0.0116,0.224,210573,0.889,8.74e-05,5,0.411,-6.345,1,0.0672,134.936,4,0.34,1.0
0.641,0.482,155227,0.849,7.74e-06,2,0.0414,-9.198,1,0.0452,124.631,4,0.937,10.0
0.559,0.605,350267,0.574,0.113,2,0.0684,-10.536,1,0.0377,129.449,4,0.543,10.0
0.00218,0.388,184435,0.831,2.95e-06,11,0.0817,-4.375,1,0.0462,166.206,4,0.394,10.0
0.547,0.374,242947,0.711,4.12e-05,11,0.147,-3.587,1,0.0354,160.001,4,0.468,4.0
0.00758,0.411,304520,0.697,3.63e-05,6,0.0942,-6.863,1,0.0321,147.033,4,0.258,10.0
1.62e-05,0.362,217533,0.994,0.000909,0,0.0821,-2.626,1,0.19,185.138,4,0.3,8.0
0.0801,0.315,282557,0.869,0.332,0,0.205,-4.433,1,0.0449,139.165,4,0.515,6.0
0.0801,0.315,282557,0.869,0.332,0,0.205,-4.433,1,0.0449,139.165,4,0.515,10.0
0.0801,0.315,282557,0.869,0.332,0,0.205,-4.433,1,0.0449,139.165,4,0.515,6.0
0.0801,0.315,282557,0.869,0.332,0,0.205,-4.433,1,0.0449,139.165,4,0.515,10.0
1.17e-05,0.502,298005,0.976,0.341,1,0.0534,-5.462,1,0.128,98.525,3,0.128,8.0
5.12e-05,0.646,242027,0.905,0.856,9,0.279,-9.456,0,0.0414,129.084,4,0.579,8.0
0.625,0.471,222816,0.49,0.000608,10,0.157,-9.044,1,0.0469,116.436,4,0.386,1.0
0.374,0.873,464085,0.338,0.0675,9,0.0805,-13.68,0,0.0369,106.017,4,0.804,2.0
0.116,0.719,214728,0.625,0.000401,8,0.0314,-11.06,1,0.0441,121.672,4,0.791,1.0
0.0165,0.652,186350,0.803,0.0,9,0.307,-4.116,0,0.238,95.025,4,0.661,5.0
0.0518,0.434,225171,0.69,0.4,7,0.309,-6.307,1,0.033,89.999,4,0.0548,6.0
0.806,0.603,268347,0.265,1.65e-06,8,0.12,-11.627,1,0.0372,131.188,4,0.71,2.0
0.000197,0.311,192160,0.995,0.05,6,0.137,-4.289,1,0.152,91.335,4,0.139,10.0
0.0527,0.66,199333,0.789,0.0,7,0.341,-5.143,1,0.364,182.218,4,0.513,5.0
0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4,0.476,10.0
0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4,0.476,9.0
0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4,0.476,10.0
0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4,0.476,9.0
0.00196,0.49,192467,0.652,6.24e-05,2,0.0991,-5.813,1,0.0274,90.085,4,0.339,10.0
0.00196,0.49,192467,0.652,6.24e-05,2,0.0991,-5.813,1,0.0274,90.085,4,0.339,6.0
0.00196,0.49,192467,0.652,6.24e-05,2,0.0991,-5.813,1,0.0274,90.085,4,0.339,10.0
0.00196,0.49,192467,0.652,6.24e-05,2,0.0991,-5.813,1,0.0274,90.085,4,0.339,6.0
0.0597,0.644,221213,0.716,1.45e-05,4,0.101,-10.005,0,0.0823,142.059,4,0.569,2.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,9.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,1.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,10.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,9.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,1.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,10.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,9.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,1.0
0.00166,0.673,163333,0.782,1.85e-05,0,0.341,-5.456,1,0.0817,135.082,4,0.883,10.0
0.000107,0.392,261680,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521,8.0
0.000107,0.392,261680,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521,10.0
0.000107,0.392,261680,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521,8.0
0.000107,0.392,261680,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521,10.0
0.0214,0.638,196600,0.699,0.0,9,0.0739,-6.736,1,0.0304,149.992,4,0.959,10.0
0.0214,0.638,196600,0.699,0.0,9,0.0739,-6.736,1,0.0304,149.992,4,0.959,6.0
0.0214,0.638,196600,0.699,0.0,9,0.0739,-6.736,1,0.0304,149.992,4,0.959,10.0
0.0214,0.638,196600,0.699,0.0,9,0.0739,-6.736,1,0.0304,149.992,4,0.959,6.0
0.0519,0.281,196187,0.493,9.15e-06,7,0.101,-9.461,1,0.0284,60.772,4,0.167,10.0
0.76,0.834,114428,0.402,0.0,5,0.279,-10.277,0,0.072,122.008,4,0.684,6.0
0.174,0.704,186434,0.542,0.00267,6,0.112,-10.523,1,0.0818,148.046,4,0.521,5.0
0.00914,0.526,231693,0.9,0.0,4,0.277,-4.76,0,0.0531,125.349,4,0.458,8.0
9.28e-05,0.177,210200,0.958,0.000374,9,0.177,-3.629,1,0.193,76.538,4,0.209,10.0
0.064,0.798,227402,0.873,5.17e-05,10,0.764,-6.732,0,0.0908,98.017,4,0.846,6.0
0.138,0.82,279460,0.636,0.0,10,0.0941,-6.984,0,0.0414,95.03,4,0.603,2.0
0.000185,0.39,236027,0.92,0.834,0,0.122,-6.076,1,0.0756,129.123,4,0.281,10.0
0.135,0.542,151023,0.458,0.0,7,0.149,-10.85,0,0.301,93.612,4,0.324,5.0
0.413,0.641,183333,0.721,7.15e-06,11,0.246,-6.788,0,0.0451,67.055,4,0.753,9.0
0.282,0.573,185009,0.86,0.0,1,0.075,-8.367,1,0.377,82.972,4,0.743,5.0
0.285,0.516,261987,0.931,0.013,10,0.333,-6.291,1,0.0388,117.097,4,0.578,10.0
0.0131,0.316,237133,0.709,0.847,7,0.0932,-4.214,0,0.0553,77.466,4,0.129,10.0
0.0131,0.316,237133,0.709,0.847,7,0.0932,-4.214,0,0.0553,77.466,4,0.129,6.0
0.0131,0.316,237133,0.709,0.847,7,0.0932,-4.214,0,0.0553,77.466,4,0.129,10.0
0.0131,0.316,237133,0.709,0.847,7,0.0932,-4.214,0,0.0553,77.466,4,0.129,6.0
0.41,0.465,688133,0.35,0.279,3,0.135,-12.977,1,0.0403,93.336,4,0.62,2.0
0.349,0.582,314400,0.485,0.624,6,0.668,-12.781,0,0.0326,128.872,4,0.751,10.0
0.0563,0.7,211091,0.798,4.05e-05,0,0.171,-6.789,1,0.0832,115.983,4,0.359,10.0
0.0563,0.7,211091,0.798,4.05e-05,0,0.171,-6.789,1,0.0832,115.983,4,0.359,1.0
0.0563,0.7,211091,0.798,4.05e-05,0,0.171,-6.789,1,0.0832,115.983,4,0.359,10.0
0.0563,0.7,211091,0.798,4.05e-05,0,0.171,-6.789,1,0.0832,115.983,4,0.359,1.0
2.55e-05,0.262,223263,0.88,0.0311,5,0.868,-5.006,0,0.0678,107.935,3,0.584,8.0
0.00566,0.578,185832,0.952,0.000249,0,0.189,-3.622,1,0.0567,140.097,4,0.686,1.0
0.0769,0.86,221111,0.682,3.28e-06,11,0.319,-7.724,0,0.0772,108.005,4,0.598,9.0
0.214,0.565,234410,0.685,0.851,2,0.106,-10.786,1,0.0405,77.984,4,0.555,6.0
0.00142,0.532,222507,0.686,0.0,5,0.144,-9.041,1,0.0278,132.031,4,0.743,9.0
0.0708,0.721,261413,0.521,0.00545,2,0.127,-8.123,1,0.0613,123.118,4,0.942,1.0
0.141,0.58,210360,0.798,0.00411,11,0.215,-6.999,1,0.0259,93.011,4,0.506,9.0
0.141,0.58,210360,0.798,0.00411,11,0.215,-6.999,1,0.0259,93.011,4,0.506,6.0
0.141,0.58,210360,0.798,0.00411,11,0.215,-6.999,1,0.0259,93.011,4,0.506,9.0
0.141,0.58,210360,0.798,0.00411,11,0.215,-6.999,1,0.0259,93.011,4,0.506,6.0
0.00105,0.59,210907,0.372,0.00929,7,0.316,-12.37,1,0.0318,99.887,4,0.306,1.0
0.00105,0.59,210907,0.372,0.00929,7,0.316,-12.37,1,0.0318,99.887,4,0.306,6.0
0.00105,0.59,210907,0.372,0.00929,7,0.316,-12.37,1,0.0318,99.887,4,0.306,1.0
0.00105,0.59,210907,0.372,0.00929,7,0.316,-12.37,1,0.0318,99.887,4,0.306,6.0
0.0489,0.604,189425,0.879,6.28e-06,5,0.0942,-6.862,0,0.092,97.007,4,0.217,10.0
0.487,0.48,213333,0.602,0.0,10,0.0848,-6.335,0,0.368,179.798,4,0.269,5.0
0.00298,0.15,438560,0.873,0.0176,0,0.203,-4.826,1,0.0576,176.804,4,0.099,10.0
0.942,0.371,225504,0.224,0.000277,5,0.109,-13.249,1,0.0515,151.571,4,0.237,6.0
0.0922,0.515,272587,0.407,0.0,0,0.0611,-8.032,1,0.0278,146.02,3,0.416,10.0
0.101,0.626,206840,0.626,0.00913,1,0.0905,-7.548,0,0.0252,91.96,4,0.57,6.0
0.876,0.668,152947,0.916,0.00584,10,0.169,-8.105,1,0.393,124.605,4,0.671,2.0
0.222,0.594,220307,0.638,0.0,7,0.122,-9.325,1,0.032,125.581,4,0.177,10.0
1.06e-05,0.469,234167,0.993,1.2e-05,2,0.443,-2.706,0,0.157,144.046,4,0.238,8.0
0.00956,0.27,196560,0.83,0.434,7,0.142,-4.592,1,0.0741,117.314,4,0.205,6.0
0.000981,0.396,207693,0.986,0.000409,11,0.23,-4.467,0,0.0574,110.72,4,0.546,10.0
0.412,0.435,132653,0.346,7.15e-06,2,0.123,-12.194,1,0.0321,67.736,4,0.324,3.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,6.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,9.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,1.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,6.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,9.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,1.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,6.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,9.0
0.619,0.389,217107,0.476,5.09e-05,9,0.255,-9.342,1,0.0316,148.117,4,0.566,1.0
0.151,0.568,219647,0.575,0.0,6,0.0943,-6.936,1,0.0454,80.005,4,0.649,6.0
0.33,0.715,247092,0.464,0.0424,10,0.133,-8.48,0,0.232,79.948,4,0.419,5.0
0.00542,0.247,210200,0.764,0.0,9,0.16,-7.718,1,0.0472,154.707,4,0.503,6.0
0.00542,0.247,210200,0.764,0.0,9,0.16,-7.718,1,0.0472,154.707,4,0.503,10.0
0.00542,0.247,210200,0.764,0.0,9,0.16,-7.718,1,0.0472,154.707,4,0.503,6.0
0.00542,0.247,210200,0.764,0.0,9,0.16,-7.718,1,0.0472,154.707,4,0.503,10.0
0.824,0.592,235173,0.352,0.623,2,0.573,-14.427,1,0.0362,94.724,4,0.336,6.0
0.000993,0.388,387874,0.968,0.00145,8,0.913,-4.736,1,0.0686,128.907,5,0.412,10.0
0.84,0.384,332392,0.39,0.899,11,0.102,-17.377,1,0.0275,105.386,4,0.687,7.0
0.000281,0.468,252360,0.851,0.00483,11,0.0644,-3.617,1,0.0398,92.079,4,0.293,10.0
0.722,0.738,159652,0.499,0.0,1,0.227,-9.915,1,0.309,115.407,4,0.477,10.0
0.722,0.738,159652,0.499,0.0,1,0.227,-9.915,1,0.309,115.407,4,0.477,5.0
0.722,0.738,159652,0.499,0.0,1,0.227,-9.915,1,0.309,115.407,4,0.477,10.0
0.722,0.738,159652,0.499,0.0,1,0.227,-9.915,1,0.309,115.407,4,0.477,5.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,6.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,9.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,1.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,6.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,9.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,1.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,6.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,9.0
0.125,0.651,274424,0.535,0.184,1,0.158,-8.727,1,0.06,79.538,4,0.565,1.0
0.467,0.722,254200,0.398,0.00399,8,0.0983,-11.717,1,0.0334,117.989,4,0.585,6.0
0.000245,0.198,214467,0.964,0.00321,0,0.172,-3.874,1,0.21,163.424,4,0.191,10.0
0.000245,0.198,214467,0.964,0.00321,0,0.172,-3.874,1,0.21,163.424,4,0.191,1.0
0.000245,0.198,214467,0.964,0.00321,0,0.172,-3.874,1,0.21,163.424,4,0.191,10.0
0.000245,0.198,214467,0.964,0.00321,0,0.172,-3.874,1,0.21,163.424,4,0.191,1.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,6.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,1.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,10.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,6.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,1.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,10.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,6.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,1.0
0.000702,0.47,192311,0.969,0.0,6,0.332,-4.739,1,0.0968,144.012,4,0.593,10.0
0.035,0.441,216920,0.752,0.000553,7,0.0902,-5.757,1,0.132,140.239,4,0.492,6.0
0.035,0.441,216920,0.752,0.000553,7,0.0902,-5.757,1,0.132,140.239,4,0.492,1.0
0.035,0.441,216920,0.752,0.000553,7,0.0902,-5.757,1,0.132,140.239,4,0.492,6.0
0.035,0.441,216920,0.752,0.000553,7,0.0902,-5.757,1,0.132,140.239,4,0.492,1.0
0.0207,0.672,165875,0.755,7.93e-06,2,0.0605,-5.003,1,0.0298,139.974,4,0.323,10.0
0.897,0.487,440513,0.259,0.778,2,0.0957,-12.391,0,0.0386,111.218,4,0.108,7.0
0.00231,0.446,190160,0.906,0.889,4,0.151,-13.128,1,0.0353,154.177,4,0.899,6.0
0.00231,0.446,190160,0.906,0.889,4,0.151,-13.128,1,0.0353,154.177,4,0.899,10.0
0.00231,0.446,190160,0.906,0.889,4,0.151,-13.128,1,0.0353,154.177,4,0.899,6.0
0.00231,0.446,190160,0.906,0.889,4,0.151,-13.128,1,0.0353,154.177,4,0.899,10.0
0.000173,0.502,191100,0.991,1.68e-05,6,0.332,-4.612,1,0.135,99.953,4,0.285,10.0
0.00123,0.404,248511,0.924,0.748,11,0.442,-5.387,0,0.0701,93.418,4,0.417,2.0
0.00123,0.404,248511,0.924,0.748,11,0.442,-5.387,0,0.0701,93.418,4,0.417,10.0
0.00123,0.404,248511,0.924,0.748,11,0.442,-5.387,0,0.0701,93.418,4,0.417,2.0
0.00123,0.404,248511,0.924,0.748,11,0.442,-5.387,0,0.0701,93.418,4,0.417,10.0
0.00165,0.345,277467,0.785,0.00813,7,0.124,-4.989,1,0.0437,175.963,4,0.184,10.0
0.00165,0.345,277467,0.785,0.00813,7,0.124,-4.989,1,0.0437,175.963,4,0.184,1.0
0.00165,0.345,277467,0.785,0.00813,7,0.124,-4.989,1,0.0437,175.963,4,0.184,10.0
0.00165,0.345,277467,0.785,0.00813,7,0.124,-4.989,1,0.0437,175.963,4,0.184,1.0
0.949,0.74,162000,0.18,0.756,2,0.108,-14.599,0,0.0606,99.955,4,0.298,7.0
0.0893,0.641,236747,0.943,0.0211,4,0.0789,-3.0,1,0.14,144.799,4,0.872,2.0
0.493,0.713,82653,0.687,0.255,7,0.164,-4.665,1,0.0331,126.043,4,0.704,6.0
0.973,0.401,231763,0.173,0.00948,5,0.137,-14.466,1,0.0418,79.643,4,0.149,7.0
0.0114,0.653,220400,0.73,1.03e-05,5,0.0754,-10.613,1,0.043,108.705,4,0.894,10.0
0.0526,0.239,261025,0.48,0.0,1,0.147,-6.689,1,0.0336,168.054,4,0.349,10.0
0.82,0.372,241240,0.444,7.28e-05,5,0.141,-9.036,1,0.0295,162.3,4,0.357,0.0
0.0971,0.604,248080,0.743,0.000131,5,0.0604,-6.442,0,0.0349,99.37,4,0.823,10.0
0.0971,0.604,248080,0.743,0.000131,5,0.0604,-6.442,0,0.0349,99.37,4,0.823,2.0
0.0971,0.604,248080,0.743,0.000131,5,0.0604,-6.442,0,0.0349,99.37,4,0.823,10.0
0.0971,0.604,248080,0.743,0.000131,5,0.0604,-6.442,0,0.0349,99.37,4,0.823,2.0
0.0293,0.596,197886,0.54,0.125,4,0.206,-8.379,1,0.0306,109.684,4,0.498,6.0
0.406,0.492,167200,0.553,0.000105,9,0.163,-8.6,1,0.0397,125.936,4,0.431,6.0
0.406,0.492,167200,0.553,0.000105,9,0.163,-8.6,1,0.0397,125.936,4,0.431,1.0
0.406,0.492,167200,0.553,0.000105,9,0.163,-8.6,1,0.0397,125.936,4,0.431,6.0
0.406,0.492,167200,0.553,0.000105,9,0.163,-8.6,1,0.0397,125.936,4,0.431,1.0
1.49e-05,0.464,269747,0.769,0.000357,11,0.213,-8.48,1,0.0316,120.096,4,0.397,10.0
1.49e-05,0.464,269747,0.769,0.000357,11,0.213,-8.48,1,0.0316,120.096,4,0.397,6.0
1.49e-05,0.464,269747,0.769,0.000357,11,0.213,-8.48,1,0.0316,120.096,4,0.397,10.0
1.49e-05,0.464,269747,0.769,0.000357,11,0.213,-8.48,1,0.0316,120.096,4,0.397,6.0
0.0754,0.61,199705,0.757,0.0106,2,0.147,-6.271,0,0.0377,162.05,4,0.468,6.0
0.748,0.341,93962,0.678,0.0454,4,0.484,-8.316,0,0.0492,104.365,4,0.623,3.0
0.000687,0.499,331600,0.794,0.00407,0,0.432,-6.383,1,0.0447,95.024,3,0.212,8.0
0.00222,0.443,415813,0.65,0.822,11,0.11,-8.761,1,0.0417,125.017,4,0.0505,8.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,1.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,10.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,6.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,1.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,10.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,6.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,1.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,10.0
0.059,0.838,251333,0.757,0.0119,2,0.0271,-5.399,1,0.0927,124.65,4,0.602,6.0
0.569,0.558,186507,0.744,0.000148,4,0.24,-7.791,0,0.037,128.949,4,0.54,10.0
0.198,0.426,343253,0.228,0.13,2,0.0832,-10.552,1,0.0322,147.994,4,0.0822,6.0
0.786,0.384,284954,0.406,1.72e-05,4,0.346,-11.898,0,0.0326,142.302,4,0.631,10.0
0.128,0.731,243450,0.892,0.0196,9,0.666,-4.812,1,0.0621,112.981,4,0.897,2.0
0.0063,0.514,187548,0.834,1.14e-06,2,0.214,-5.023,1,0.0376,160.023,4,0.275,5.0
0.789,0.448,236333,0.328,0.0,0,0.184,-6.969,1,0.0331,107.297,1,0.342,9.0
0.0159,0.654,250467,0.741,0.000351,9,0.0748,-5.364,1,0.0306,135.97,4,0.716,10.0
0.868,0.675,207880,0.195,2.03e-06,7,0.126,-13.465,0,0.0346,91.935,4,0.275,9.0
0.868,0.675,207880,0.195,2.03e-06,7,0.126,-13.465,0,0.0346,91.935,4,0.275,0.0
0.868,0.675,207880,0.195,2.03e-06,7,0.126,-13.465,0,0.0346,91.935,4,0.275,9.0
0.868,0.675,207880,0.195,2.03e-06,7,0.126,-13.465,0,0.0346,91.935,4,0.275,0.0
0.0966,0.734,169768,0.615,3.15e-06,7,0.122,-8.519,1,0.0562,115.993,4,0.289,9.0
0.94,0.226,187012,0.126,0.879,0,0.119,-15.531,1,0.0346,81.222,1,0.114,7.0
0.0867,0.754,221277,0.578,0.0,11,0.341,-6.1,0,0.0674,141.005,4,0.36,5.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,10.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,1.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,6.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,10.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,1.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,6.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,10.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,1.0
0.0666,0.694,221693,0.812,0.000533,11,0.211,-6.473,0,0.0355,129.988,4,0.522,6.0
0.235,0.643,238465,0.748,0.191,2,0.815,-6.535,0,0.0386,96.004,4,0.583,6.0
